0.0,2
10000.0,2
20000.0,2
50000.0,1
70000.0,2
80000.0,1
90000.0,2
120000.0,1
130000.0,2
140000.0,1
150000.0,2
180000.0,2
200000.0,2
220000.0,10
230000.0,9
240000.0,3
250000.0,3
260000.0,2
270000.0,3
280000.0,2
290000.0,5
300000.0,10
310000.0,10
320000.0,5
330000.0,127
340000.0,116
350000.0,44
360000.0,19
370000.0,15
380000.0,36
390000.0,107
400000.0,165
410000.0,184
420000.0,110
430000.0,109
440000.0,111
450000.0,156
460000.0,192
470000.0,475
480000.0,453
490000.0,657
500000.0,642
510000.0,506
520000.0,768
530000.0,695
540000.0,467
550000.0,724
560000.0,702
570000.0,404
580000.0,763
590000.0,473
600000.0,462
610000.0,818
620000.0,535
630000.0,607
640000.0,793
650000.0,507
660000.0,652
670000.0,665
680000.0,524
690000.0,684
700000.0,480
710000.0,628
720000.0,974
730000.0,577
740000.0,604
750000.0,806
760000.0,353
770000.0,811
780000.0,599
790000.0,956
800000.0,1204
810000.0,1237
820000.0,237
830000.0,474
840000.0,340
850000.0,405
860000.0,899
870000.0,96
880000.0,5
890000.0,9
900000.0,4
910000.0,7
920000.0,3
930000.0,4
940000.0,7
950000.0,3
960000.0,4
970000.0,4
980000.0,4
990000.0,1
1000000.0,4
1010000.0,4
1020000.0,7
1030000.0,2
1040000.0,1
1050000.0,3
1060000.0,3
1070000.0,5
1080000.0,5
1090000.0,3
1100000.0,7
1110000.0,3
1120000.0,2
1130000.0,5
1140000.0,1
1150000.0,3
1160000.0,6
1170000.0,3
1180000.0,2
1190000.0,6
1200000.0,3
1210000.0,4
1220000.0,2
1230000.0,6
1240000.0,4
1250000.0,4
1260000.0,1
1270000.0,2
1280000.0,4
1290000.0,5
1300000.0,1
1310000.0,4
1320000.0,2
1330000.0,4
1340000.0,3
1350000.0,5
1360000.0,3
1420000.0,1
1480000.0,1
1520000.0,2
1620000.0,1
1630000.0,1
1640000.0,1
1650000.0,1
1740000.0,1
1750000.0,2
1760000.0,1
1770000.0,3
1780000.0,5
1790000.0,2
1800000.0,1
1810000.0,1
1820000.0,2
1830000.0,2
1840000.0,1
1900000.0,1
1920000.0,2
1930000.0,4
1940000.0,1
1950000.0,2
1960000.0,2
1970000.0,2
1980000.0,11
1990000.0,6
2000000.0,5
2010000.0,4
2020000.0,1
2030000.0,3
2040000.0,4
2050000.0,4
2060000.0,1
2070000.0,5
2080000.0,7
2090000.0,7
2100000.0,2
2110000.0,6
2120000.0,4
2130000.0,3
2140000.0,6
2150000.0,1
2160000.0,5
2170000.0,7
2180000.0,6
2190000.0,5
2200000.0,3
2210000.0,8
2220000.0,2
2230000.0,3
2240000.0,3
2250000.0,2
2260000.0,4
2270000.0,4
2280000.0,3
2290000.0,1
2300000.0,3
2310000.0,2
2320000.0,3
2330000.0,9
2340000.0,7
2350000.0,6
2360000.0,5
2370000.0,7
2380000.0,9
2390000.0,11
2400000.0,7
2410000.0,10
2420000.0,8
2430000.0,9
2440000.0,10
2450000.0,6
2460000.0,16
2470000.0,18
2480000.0,23
2490000.0,5
2500000.0,10
2520000.0,1
