50000.0,1
80000.0,2
90000.0,1
130000.0,2
150000.0,1
160000.0,379
170000.0,130
180000.0,330
190000.0,214
200000.0,238
210000.0,228
220000.0,228
230000.0,222
240000.0,221
250000.0,225
260000.0,223
270000.0,223
280000.0,227
290000.0,222
300000.0,236
310000.0,251
320000.0,256
330000.0,258
340000.0,270
350000.0,232
360000.0,282
370000.0,230
380000.0,266
390000.0,247
400000.0,249
410000.0,250
420000.0,247
430000.0,227
440000.0,242
450000.0,232
460000.0,240
470000.0,252
480000.0,229
490000.0,446
500000.0,22
510000.0,435
520000.0,202
530000.0,254
540000.0,263
550000.0,198
560000.0,439
570000.0,231
580000.0,227
590000.0,400
600000.0,172
610000.0,343
620000.0,303
630000.0,255
640000.0,457
650000.0,305
660000.0,246
670000.0,285
680000.0,288
690000.0,366
700000.0,148
710000.0,425
720000.0,110
730000.0,503
740000.0,111
750000.0,464
760000.0,143
770000.0,339
780000.0,274
790000.0,424
800000.0,313
810000.0,562
820000.0,825
830000.0,361
840000.0,23
850000.0,3
870000.0,9
880000.0,1
890000.0,2
900000.0,3
910000.0,2
920000.0,1
930000.0,4
940000.0,3
950000.0,2
960000.0,3
970000.0,3
980000.0,2
990000.0,5
1000000.0,3
1010000.0,3
1020000.0,3
1030000.0,1
1040000.0,3
1050000.0,3
1060000.0,3
1070000.0,3
1080000.0,2
1090000.0,4
1100000.0,3
1110000.0,2
1120000.0,1
1130000.0,2
1140000.0,6
1150000.0,6
1160000.0,4
1170000.0,1
1180000.0,3
1200000.0,1
1210000.0,4
1220000.0,3
1230000.0,2
1240000.0,1
1260000.0,1
1270000.0,2
1280000.0,2
1290000.0,7
1300000.0,4
1310000.0,3
1320000.0,2
1330000.0,3
1340000.0,1
1350000.0,1
1360000.0,2
1370000.0,1
1380000.0,3
1390000.0,2
1400000.0,1
1410000.0,1
1420000.0,2
1430000.0,1
1450000.0,1
1460000.0,1
1470000.0,1
1490000.0,1
1500000.0,1
1510000.0,2
1520000.0,1
1540000.0,2
1550000.0,3
1560000.0,2
1570000.0,1
1580000.0,3
1590000.0,3
1600000.0,5
1610000.0,3
1620000.0,6
1630000.0,6
1640000.0,3
1650000.0,2
1660000.0,2
1670000.0,4
1680000.0,6
1690000.0,7
1700000.0,4
1710000.0,4
1720000.0,5
1740000.0,2
1760000.0,4
1770000.0,3
1780000.0,2
1790000.0,5
1800000.0,2
1810000.0,4
1820000.0,2
1830000.0,1
1840000.0,2
1850000.0,2
1860000.0,6
1870000.0,1
1880000.0,3
1890000.0,5
1900000.0,3
1910000.0,3
1920000.0,5
1930000.0,3
1940000.0,4
1950000.0,7
1960000.0,5
1970000.0,9
1980000.0,8
1990000.0,8
2000000.0,4
2010000.0,4
2020000.0,8
2030000.0,2
2040000.0,4
2050000.0,7
2060000.0,3
2070000.0,4
2080000.0,2
2090000.0,5
2100000.0,3
2110000.0,5
2120000.0,4
2130000.0,1
2140000.0,10
2150000.0,5
2160000.0,4
2170000.0,6
2180000.0,5
2190000.0,11
2200000.0,8
2210000.0,5
2220000.0,6
2230000.0,7
2240000.0,12
2250000.0,16
2260000.0,2
2270000.0,7
2280000.0,2
2290000.0,3
2300000.0,3
2310000.0,5
2320000.0,5
2330000.0,7
2340000.0,5
2350000.0,6
2360000.0,11
2370000.0,12
2380000.0,16
2390000.0,9
2400000.0,6
2410000.0,11
2420000.0,7
2430000.0,4
2440000.0,3
2450000.0,8
2460000.0,6
2470000.0,2
2480000.0,8
2490000.0,5
2500000.0,6
2510000.0,5
2520000.0,4
2530000.0,4
2540000.0,8
2550000.0,5
2560000.0,7
2570000.0,5
2580000.0,4
2590000.0,9
2600000.0,3
2610000.0,3
2620000.0,4
2630000.0,3
2640000.0,5
2650000.0,1
2670000.0,2
2680000.0,2
2690000.0,2
2700000.0,4
2710000.0,1
2720000.0,1
2730000.0,2
2740000.0,7
2750000.0,3
2760000.0,5
2770000.0,2
2780000.0,6
2790000.0,3
2800000.0,5
2810000.0,2
2820000.0,3
2830000.0,6
2840000.0,3
2850000.0,6
2860000.0,3
2870000.0,7
2880000.0,2
2890000.0,2
2900000.0,2
2910000.0,4
2920000.0,5
2930000.0,4
2940000.0,1
2950000.0,5
2960000.0,1
2970000.0,5
2990000.0,8
3000000.0,4
3010000.0,3
3020000.0,1
3030000.0,3
3040000.0,3
3050000.0,3
3060000.0,1
3070000.0,3
3080000.0,4
3090000.0,1
3100000.0,2
3110000.0,5
3120000.0,2
3130000.0,4
3140000.0,2
3160000.0,2
3170000.0,1
3180000.0,2
3190000.0,3
3200000.0,4
3210000.0,2
3220000.0,1
3240000.0,1
3250000.0,1
3260000.0,3
3270000.0,2
3280000.0,1
3290000.0,1
3300000.0,1
3310000.0,1
3340000.0,1
3350000.0,1
3360000.0,1
3380000.0,1
3400000.0,2
3480000.0,3
3490000.0,1
3500000.0,1
3530000.0,1
3550000.0,1
3570000.0,2
3580000.0,1
3600000.0,1
3620000.0,3
3630000.0,1
3640000.0,1
3650000.0,2
3660000.0,1
3680000.0,2
3690000.0,1
3700000.0,1
3710000.0,2
3720000.0,1
3730000.0,2
3750000.0,1
3820000.0,1
3850000.0,1
3860000.0,1
3870000.0,1
3890000.0,2
3900000.0,1
3910000.0,2
3920000.0,1
3930000.0,2
3990000.0,1
4030000.0,2
4210000.0,1
4230000.0,1
4250000.0,1
4420000.0,1
4480000.0,1
4590000.0,5
4600000.0,1
4610000.0,7
4620000.0,8
