140000.0,1
390000.0,7
400000.0,146
410000.0,197
420000.0,50
430000.0,33
440000.0,122
450000.0,73
460000.0,85
470000.0,580
480000.0,433
490000.0,611
500000.0,584
510000.0,428
520000.0,572
530000.0,583
540000.0,427
550000.0,582
560000.0,547
570000.0,435
580000.0,584
590000.0,549
600000.0,431
610000.0,578
620000.0,628
630000.0,434
640000.0,486
650000.0,446
660000.0,550
670000.0,648
680000.0,523
690000.0,572
700000.0,507
710000.0,543
720000.0,652
730000.0,472
740000.0,485
750000.0,619
760000.0,640
770000.0,499
780000.0,522
790000.0,799
800000.0,783
810000.0,791
820000.0,655
830000.0,506
840000.0,699
850000.0,839
860000.0,922
870000.0,1344
880000.0,303
890000.0,1
900000.0,7
910000.0,16
920000.0,16
930000.0,16
940000.0,14
950000.0,13
960000.0,19
970000.0,17
980000.0,15
990000.0,9
1000000.0,14
1010000.0,11
1020000.0,12
1030000.0,8
1040000.0,9
1050000.0,6
1060000.0,11
1070000.0,9
1080000.0,11
1090000.0,5
1100000.0,10
1110000.0,5
1120000.0,5
1130000.0,8
1140000.0,6
1150000.0,4
1160000.0,6
1170000.0,6
1180000.0,6
1190000.0,7
1200000.0,11
1210000.0,13
1220000.0,10
1230000.0,11
1240000.0,9
1250000.0,5
1260000.0,1
1270000.0,6
1280000.0,1
1290000.0,3
1300000.0,6
1310000.0,5
1320000.0,5
1330000.0,9
1340000.0,6
1350000.0,3
1360000.0,10
1370000.0,6
1380000.0,10
1390000.0,7
1400000.0,10
1410000.0,4
1420000.0,12
1430000.0,9
1440000.0,14
1450000.0,8
1460000.0,9
1470000.0,6
1480000.0,9
1490000.0,10
1500000.0,4
1510000.0,3
1520000.0,3
1530000.0,2
1540000.0,6
1550000.0,3
1560000.0,2
1570000.0,2
1580000.0,2
1590000.0,4
1600000.0,4
1610000.0,2
1620000.0,3
1630000.0,1
1640000.0,1
1650000.0,3
1660000.0,2
1680000.0,1
1720000.0,2
1740000.0,1
1830000.0,1
1840000.0,1
1860000.0,3
1880000.0,1
1900000.0,1
1920000.0,3
1930000.0,4
1940000.0,1
1950000.0,2
1960000.0,1
1980000.0,3
1990000.0,2
2010000.0,1
2030000.0,3
2040000.0,2
2050000.0,3
2060000.0,2
2070000.0,2
2080000.0,1
2090000.0,3
2100000.0,1
2110000.0,2
2120000.0,6
2130000.0,2
2140000.0,3
2150000.0,2
2160000.0,1
2170000.0,3
2180000.0,6
2190000.0,3
2200000.0,4
2210000.0,4
2230000.0,1
2240000.0,4
2250000.0,4
2260000.0,2
2270000.0,1
2280000.0,7
2290000.0,5
2300000.0,3
2310000.0,3
2320000.0,2
2330000.0,6
2340000.0,7
2350000.0,3
2360000.0,9
2370000.0,10
2380000.0,18
2390000.0,28
2400000.0,27
2410000.0,28
2420000.0,29
2430000.0,16
2440000.0,14
2450000.0,14
2460000.0,17
2470000.0,20
2480000.0,35
2490000.0,28
2500000.0,15
2510000.0,14
2520000.0,21
2530000.0,44
2540000.0,55
2550000.0,34
2560000.0,86
2570000.0,126
2580000.0,135
2590000.0,108
2600000.0,21
2610000.0,3
2620000.0,4
2630000.0,2
2640000.0,1
2650000.0,28
2660000.0,69
2670000.0,56
2680000.0,22
2690000.0,23
2700000.0,77
2710000.0,57
2720000.0,15
2730000.0,11
2740000.0,2
2750000.0,2
2760000.0,1
2780000.0,2
2820000.0,2
2870000.0,2
2890000.0,1
2900000.0,3
2910000.0,2
2930000.0,1
2940000.0,1
2960000.0,1
2980000.0,2
2990000.0,1
3010000.0,1
3020000.0,1
3040000.0,2
3050000.0,1
3060000.0,2
3120000.0,2
3140000.0,3
3150000.0,2
3160000.0,1
3180000.0,2
3190000.0,3
3200000.0,2
3210000.0,2
3220000.0,4
3230000.0,2
3240000.0,2
3250000.0,4
3260000.0,9
3270000.0,7
3280000.0,4
3290000.0,1
3300000.0,2
3310000.0,6
3320000.0,4
3330000.0,3
3340000.0,1
3350000.0,3
3360000.0,5
3370000.0,6
3380000.0,10
3390000.0,7
3410000.0,1
3420000.0,2
3430000.0,1
3440000.0,4
3450000.0,4
3460000.0,2
3470000.0,3
3480000.0,2
3490000.0,3
3500000.0,3
3510000.0,3
3520000.0,2
3530000.0,2
3540000.0,3
3550000.0,4
3560000.0,3
3570000.0,1
3590000.0,1
3600000.0,2
3620000.0,2
3630000.0,4
3640000.0,2
3650000.0,37
3660000.0,26
3670000.0,27
3680000.0,14
3690000.0,12
3700000.0,17
3710000.0,10
3720000.0,7
3730000.0,7
3740000.0,15
3750000.0,13
3760000.0,11
3770000.0,12
3780000.0,9
3790000.0,5
3800000.0,6
3810000.0,4
3820000.0,3
3830000.0,1
3840000.0,3
3850000.0,1
3860000.0,1
3870000.0,1
3880000.0,7
3890000.0,3
3900000.0,3
3910000.0,6
3920000.0,4
3930000.0,2
3940000.0,2
3950000.0,6
3960000.0,4
3970000.0,7
3980000.0,4
3990000.0,12
4000000.0,15
4010000.0,19
4020000.0,14
4030000.0,7
4040000.0,5
4050000.0,17
4060000.0,17
4070000.0,7
4080000.0,15
4090000.0,10
4100000.0,16
4110000.0,15
4120000.0,7
4130000.0,5
4140000.0,7
4150000.0,11
4160000.0,1
4170000.0,1
4180000.0,3
4190000.0,3
4200000.0,3
4210000.0,8
4220000.0,1
4240000.0,2
4250000.0,2
4260000.0,1
4270000.0,3
4280000.0,2
4310000.0,2
4340000.0,2
4380000.0,2
4400000.0,1
4460000.0,1
4480000.0,21
4490000.0,9
4500000.0,4
4510000.0,2
4520000.0,1
4530000.0,1
4540000.0,2
4550000.0,1
4560000.0,2
4580000.0,1
4590000.0,1
4600000.0,1
4650000.0,1
4660000.0,1
4670000.0,1
4700000.0,1
4720000.0,2
4730000.0,1
4740000.0,1
4750000.0,1
4760000.0,3
4770000.0,1
4780000.0,1
4800000.0,2
4820000.0,1
4830000.0,1
4840000.0,2
4860000.0,1
4870000.0,3
4890000.0,5
4900000.0,2
